mtknr;stg;pversion;pnr;pform;dtxt;psem
379181;IF;132;3050;KL;Klausur;20192
379188;IF;132;3050;KL;Klausur;20192
379194;IF;132;3050;KL;Klausur;20192
379206;IF;132;3050;KL;Klausur;20192
379210;IF;132;3050;KL;Klausur;20192
379252;IF;132;3050;KL;Klausur;20192
379280;IF;132;3050;KL;Klausur;20192
379360;IF;132;3050;KL;Klausur;20192
379365;IF;132;3050;KL;Klausur;20192
379443;IF;132;3050;KL;Klausur;20192
379467;IF;132;3050;KL;Klausur;20192
379473;IF;132;3050;KL;Klausur;20192
379495;IF;132;3050;KL;Klausur;20192
379508;IF;132;3050;KL;Klausur;20192
379519;IF;132;3050;KL;Klausur;20192
379531;IF;132;3050;KL;Klausur;20192
379542;IF;132;3050;KL;Klausur;20192
379597;IF;132;3050;KL;Klausur;20192
379611;IF;132;3050;KL;Klausur;20192
379622;IF;132;3050;KL;Klausur;20192
379666;IF;132;3050;KL;Klausur;20192
379677;IF;132;3050;KL;Klausur;20192
379688;IF;132;3050;KL;Klausur;20192
379699;IF;132;3050;KL;Klausur;20192
379757;IF;132;3050;KL;Klausur;20192
379768;IF;132;3050;KL;Klausur;20192
379779;IF;132;3050;KL;Klausur;20192
379815;IF;132;3050;KL;Klausur;20192
379826;IF;132;3050;KL;Klausur;20192
379837;IF;132;3050;KL;Klausur;20192
379859;IF;132;3050;KL;Klausur;20192
379939;IF;132;3050;KL;Klausur;20192
379962;IF;132;3050;KL;Klausur;20192
379973;IF;132;3050;KL;Klausur;20192
379995;IF;132;3050;KL;Klausur;20192
380027;IF;132;3050;KL;Klausur;20192
380049;IF;132;3050;KL;Klausur;20192
380425;IF;132;3050;KL;Klausur;20192
380436;IF;132;3050;KL;Klausur;20192
378505;IF;132;4010;KL;Klausur;20192
378630;IF;132;4010;KL;Klausur;20192
378936;IF;132;4010;KL;Klausur;20192
378947;IF;132;4010;KL;Klausur;20192
379111;IF;132;4010;KL;Klausur;20192
379206;IF;132;4010;KL;Klausur;20192
379359;IF;132;4010;KL;Klausur;20192
378334;IF;132;4050;KL;Klausur;20192
378436;IF;132;4050;KL;Klausur;20192
378492;IF;132;4050;KL;Klausur;20192
378709;IF;132;4050;KL;Klausur;20192
378801;IF;132;4050;KL;Klausur;20192
378823;IF;132;4050;KL;Klausur;20192
378889;IF;132;4050;KL;Klausur;20192
378914;IF;132;4050;KL;Klausur;20192
378936;IF;132;4050;KL;Klausur;20192
378958;IF;132;4050;KL;Klausur;20192
378992;IF;132;4050;KL;Klausur;20192
379042;IF;132;4050;KL;Klausur;20192
379150;IF;132;4050;KL;Klausur;20192
379155;IF;132;4050;KL;Klausur;20192
379181;IF;132;4050;KL;Klausur;20192
379194;IF;132;4050;KL;Klausur;20192
379252;IF;132;4050;KL;Klausur;20192
379360;IF;132;4050;KL;Klausur;20192
379365;IF;132;4050;KL;Klausur;20192
379368;IF;132;4050;KL;Klausur;20192
379443;IF;132;4050;KL;Klausur;20192
379473;IF;132;4050;KL;Klausur;20192
379495;IF;132;4050;KL;Klausur;20192
379508;IF;132;4050;KL;Klausur;20192
379542;IF;132;4050;KL;Klausur;20192
379597;IF;132;4050;KL;Klausur;20192
379611;IF;132;4050;KL;Klausur;20192
379666;IF;132;4050;KL;Klausur;20192
379688;IF;132;4050;KL;Klausur;20192
379757;IF;132;4050;KL;Klausur;20192
379779;IF;132;4050;KL;Klausur;20192
379791;IF;132;4050;KL;Klausur;20192
379815;IF;132;4050;KL;Klausur;20192
379826;IF;132;4050;KL;Klausur;20192
379859;IF;132;4050;KL;Klausur;20192
379939;IF;132;4050;KL;Klausur;20192
379962;IF;132;4050;KL;Klausur;20192
379973;IF;132;4050;KL;Klausur;20192
379995;IF;132;4050;KL;Klausur;20192
380027;IF;132;4050;KL;Klausur;20192
380049;IF;132;4050;KL;Klausur;20192
376770;IF;132;7010;KL;Klausur;20192
377013;IF;132;7010;KL;Klausur;20192
377875;IF;132;7010;KL;Klausur;20192
377944;IF;132;7010;KL;Klausur;20192
378094;IF;132;7010;KL;Klausur;20192
378209;IF;132;7010;KL;Klausur;20192
378265;IF;132;7010;KL;Klausur;20192
378481;IF;132;7010;KL;Klausur;20192
378505;IF;132;7010;KL;Klausur;20192
378583;IF;132;7010;KL;Klausur;20192
378618;IF;132;7010;KL;Klausur;20192
378652;IF;132;7010;KL;Klausur;20192
378674;IF;132;7010;KL;Klausur;20192
378696;IF;132;7010;KL;Klausur;20192
379159;IF;132;7010;KL;Klausur;20192
379170;IF;132;7010;KL;Klausur;20192
379255;IF;132;7010;KL;Klausur;20192
379368;IF;132;7010;KL;Klausur;20192
376770;IF;132;7020;KL;Klausur;20192
376894;IF;132;7020;KL;Klausur;20192
377875;IF;132;7020;KL;Klausur;20192
377944;IF;132;7020;KL;Klausur;20192
378094;IF;132;7020;KL;Klausur;20192
378209;IF;132;7020;KL;Klausur;20192
378265;IF;132;7020;KL;Klausur;20192
378276;IF;132;7020;KL;Klausur;20192
378323;IF;132;7020;KL;Klausur;20192
378481;IF;132;7020;KL;Klausur;20192
378505;IF;132;7020;KL;Klausur;20192
378583;IF;132;7020;KL;Klausur;20192
378618;IF;132;7020;KL;Klausur;20192
378652;IF;132;7020;KL;Klausur;20192
378674;IF;132;7020;KL;Klausur;20192
378696;IF;132;7020;KL;Klausur;20192
379159;IF;132;7020;KL;Klausur;20192
379170;IF;132;7020;KL;Klausur;20192
379368;IF;132;7020;KL;Klausur;20192
376145;IF;132;18170;KL;Klausur;20192
376418;IF;132;18170;KL;Klausur;20192
377671;IF;132;18170;KL;Klausur;20192
377682;IF;132;18170;KL;Klausur;20192
377762;IF;132;18170;KL;Klausur;20192
377944;IF;132;18170;KL;Klausur;20192
378094;IF;132;18170;KL;Klausur;20192
378492;IF;132;18170;KL;Klausur;20192
378505;IF;132;18170;KL;Klausur;20192
378801;IF;132;18170;KL;Klausur;20192
378889;IF;132;18170;KL;Klausur;20192
378914;IF;132;18170;KL;Klausur;20192
378947;IF;132;18170;KL;Klausur;20192
378992;IF;132;18170;KL;Klausur;20192
379042;IF;132;18170;KL;Klausur;20192
379111;IF;132;18170;KL;Klausur;20192
379188;IF;132;18170;KL;Klausur;20192
379194;IF;132;18170;KL;Klausur;20192
379202;IF;132;18170;KL;Klausur;20192
379206;IF;132;18170;KL;Klausur;20192
379252;IF;132;18170;KL;Klausur;20192
379495;IF;132;18170;KL;Klausur;20192
379508;IF;132;18170;KL;Klausur;20192
379531;IF;132;18170;KL;Klausur;20192
379611;IF;132;18170;KL;Klausur;20192
379688;IF;132;18170;KL;Klausur;20192
379699;IF;132;18170;KL;Klausur;20192
379702;IF;132;18170;KL;Klausur;20192
380436;IF;132;18170;KL;Klausur;20192
474774;IL;132;1030;KL;Klausur;20192
1000467;IL;182;1030;KL;Klausur;20192
1000923;IL;182;1030;KL;Klausur;20192
1000924;IL;182;1030;KL;Klausur;20192
1000925;IL;182;1030;KL;Klausur;20192
1000926;IL;182;1030;KL;Klausur;20192
1000927;IL;182;1030;KL;Klausur;20192
1000930;IL;182;1030;KL;Klausur;20192
1000931;IL;182;1030;KL;Klausur;20192
1000932;IL;182;1030;KL;Klausur;20192
1000933;IL;182;1030;KL;Klausur;20192
1000934;IL;182;1030;KL;Klausur;20192
1000935;IL;182;1030;KL;Klausur;20192
1000936;IL;182;1030;KL;Klausur;20192
1000937;IL;182;1030;KL;Klausur;20192
1000938;IL;182;1030;KL;Klausur;20192
1000939;IL;182;1030;KL;Klausur;20192
1000940;IL;182;1030;KL;Klausur;20192
1000941;IL;182;1030;KL;Klausur;20192
1000942;IL;182;1030;KL;Klausur;20192
1000943;IL;182;1030;KL;Klausur;20192
1000944;IL;182;1030;KL;Klausur;20192
1000945;IL;182;1030;KL;Klausur;20192
1000946;IL;182;1030;KL;Klausur;20192
1000947;IL;182;1030;KL;Klausur;20192
1000995;IL;182;1030;KL;Klausur;20192
1000996;IL;182;1030;KL;Klausur;20192
1001002;IL;182;1030;KL;Klausur;20192
1001007;IL;182;1030;KL;Klausur;20192
1001011;IL;182;1030;KL;Klausur;20192
1001032;IL;182;1030;KL;Klausur;20192
474930;IL;182;1040;KL;Klausur;20192
1000467;IL;182;1040;KL;Klausur;20192
1000923;IL;182;1040;KL;Klausur;20192
1000924;IL;182;1040;KL;Klausur;20192
1000925;IL;182;1040;KL;Klausur;20192
1000926;IL;182;1040;KL;Klausur;20192
1000927;IL;182;1040;KL;Klausur;20192
1000930;IL;182;1040;KL;Klausur;20192
1000931;IL;182;1040;KL;Klausur;20192
1000932;IL;182;1040;KL;Klausur;20192
1000933;IL;182;1040;KL;Klausur;20192
1000934;IL;182;1040;KL;Klausur;20192
1000935;IL;182;1040;KL;Klausur;20192
1000936;IL;182;1040;KL;Klausur;20192
1000937;IL;182;1040;KL;Klausur;20192
1000938;IL;182;1040;KL;Klausur;20192
1000939;IL;182;1040;KL;Klausur;20192
1000940;IL;182;1040;KL;Klausur;20192
1000941;IL;182;1040;KL;Klausur;20192
1000942;IL;182;1040;KL;Klausur;20192
1000943;IL;182;1040;KL;Klausur;20192
1000944;IL;182;1040;KL;Klausur;20192
1000945;IL;182;1040;KL;Klausur;20192
1000946;IL;182;1040;KL;Klausur;20192
1000947;IL;182;1040;KL;Klausur;20192
1000948;IL;182;1040;KL;Klausur;20192
1000995;IL;182;1040;KL;Klausur;20192
1000996;IL;182;1040;KL;Klausur;20192
1000998;IL;182;1040;KL;Klausur;20192
1001002;IL;182;1040;KL;Klausur;20192
1001004;IL;182;1040;KL;Klausur;20192
1001007;IL;182;1040;KL;Klausur;20192
1001011;IL;182;1040;KL;Klausur;20192
1001032;IL;182;1040;KL;Klausur;20192
474846;IL;182;1050;KL;Klausur;20192
1000467;IL;182;1050;KL;Klausur;20192
1000923;IL;182;1050;KL;Klausur;20192
1000924;IL;182;1050;KL;Klausur;20192
1000925;IL;182;1050;KL;Klausur;20192
1000926;IL;182;1050;KL;Klausur;20192
1000927;IL;182;1050;KL;Klausur;20192
1000930;IL;182;1050;KL;Klausur;20192
1000931;IL;182;1050;KL;Klausur;20192
1000932;IL;182;1050;KL;Klausur;20192
1000933;IL;182;1050;KL;Klausur;20192
1000934;IL;182;1050;KL;Klausur;20192
1000935;IL;182;1050;KL;Klausur;20192
1000936;IL;182;1050;KL;Klausur;20192
1000937;IL;182;1050;KL;Klausur;20192
1000938;IL;182;1050;KL;Klausur;20192
1000939;IL;182;1050;KL;Klausur;20192
1000940;IL;182;1050;KL;Klausur;20192
1000941;IL;182;1050;KL;Klausur;20192
1000942;IL;182;1050;KL;Klausur;20192
1000943;IL;182;1050;KL;Klausur;20192
1000944;IL;182;1050;KL;Klausur;20192
1000945;IL;182;1050;KL;Klausur;20192
1000946;IL;182;1050;KL;Klausur;20192
1000947;IL;182;1050;KL;Klausur;20192
1000948;IL;182;1050;KL;Klausur;20192
1000995;IL;182;1050;KL;Klausur;20192
1000996;IL;182;1050;KL;Klausur;20192
1001002;IL;182;1050;KL;Klausur;20192
1001004;IL;182;1050;KL;Klausur;20192
1001007;IL;182;1050;KL;Klausur;20192
1001011;IL;182;1050;KL;Klausur;20192
1001032;IL;182;1050;KL;Klausur;20192
474738;IL;132;2010;KL;Klausur;20192
474759;IL;132;2010;KL;Klausur;20192
474765;IL;132;2010;KL;Klausur;20192
474813;IL;132;2010;KL;Klausur;20192
474843;IL;182;2010;KL;Klausur;20192
474858;IL;182;2010;KL;Klausur;20192
474876;IL;182;2010;KL;Klausur;20192
474891;IL;182;2010;KL;Klausur;20192
474903;IL;182;2010;KL;Klausur;20192
474909;IL;182;2010;KL;Klausur;20192
474921;IL;182;2010;KL;Klausur;20192
1000923;IL;182;2010;KL;Klausur;20192
1000936;IL;182;2010;KL;Klausur;20192
1000938;IL;182;2010;KL;Klausur;20192
474774;IL;132;2020;KL;Klausur;20192
474891;IL;182;2020;KL;Klausur;20192
474894;IL;182;2020;KL;Klausur;20192
474903;IL;182;2020;KL;Klausur;20192
474939;IL;182;2020;KL;Klausur;20192
474843;IL;182;2030;KL;Klausur;20192
474891;IL;182;2040;KL;Klausur;20192
474774;IL;132;2050;KL;Klausur;20192
474843;IL;182;2050;KL;Klausur;20192
474846;IL;182;2050;KL;Klausur;20192
474882;IL;182;2050;KL;Klausur;20192
474891;IL;182;2050;KL;Klausur;20192
474903;IL;182;2050;KL;Klausur;20192
474930;IL;182;2050;KL;Klausur;20192
474846;IL;182;2060;KL;Klausur;20192
1000923;IL;182;2060;KL;Klausur;20192
474744;IL;132;3010;KL;Klausur;20192
474762;IL;132;3010;KL;Klausur;20192
474765;IL;132;3010;KL;Klausur;20192
474768;IL;132;3010;KL;Klausur;20192
474813;IL;182;3010;KL;Klausur;20192
474825;IL;132;3010;KL;Klausur;20192
474846;IL;182;3010;KL;Klausur;20192
474849;IL;182;3010;KL;Klausur;20192
474861;IL;182;3010;KL;Klausur;20192
474876;IL;182;3010;KL;Klausur;20192
474885;IL;182;3010;KL;Klausur;20192
474894;IL;182;3010;KL;Klausur;20192
474909;IL;182;3010;KL;Klausur;20192
474921;IL;182;3010;KL;Klausur;20192
474939;IL;182;3010;KL;Klausur;20192
474963;IL;182;3010;KL;Klausur;20192
475256;IL;182;3010;KL;Klausur;20192
475290;IL;132;3010;KL;Klausur;20192
474762;IL;132;3020;KL;Klausur;20192
474807;IL;132;3020;KL;Klausur;20192
474825;IL;132;3020;KL;Klausur;20192
474849;IL;182;3020;KL;Klausur;20192
474861;IL;182;3020;KL;Klausur;20192
474876;IL;182;3020;KL;Klausur;20192
474885;IL;182;3020;KL;Klausur;20192
474894;IL;182;3020;KL;Klausur;20192
474909;IL;182;3020;KL;Klausur;20192
474939;IL;182;3020;KL;Klausur;20192
474963;IL;182;3020;KL;Klausur;20192
475234;IL;132;3020;KL;Klausur;20192
474744;IL;132;3030;KL;Klausur;20192
474762;IL;132;3030;KL;Klausur;20192
474765;IL;132;3030;KL;Klausur;20192
474768;IL;132;3030;KL;Klausur;20192
474813;IL;182;3030;KL;Klausur;20192
474825;IL;132;3030;KL;Klausur;20192
474846;IL;182;3030;KL;Klausur;20192
474849;IL;182;3030;KL;Klausur;20192
474861;IL;182;3030;KL;Klausur;20192
474876;IL;182;3030;KL;Klausur;20192
474885;IL;182;3030;KL;Klausur;20192
474894;IL;182;3030;KL;Klausur;20192
474909;IL;182;3030;KL;Klausur;20192
474921;IL;182;3030;KL;Klausur;20192
474939;IL;182;3030;KL;Klausur;20192
474963;IL;182;3030;KL;Klausur;20192
475256;IL;182;3030;KL;Klausur;20192
475290;IL;132;3030;KL;Klausur;20192
474744;IL;132;3050;KL;Klausur;20192
474846;IL;182;3050;KL;Klausur;20192
474849;IL;182;3050;KL;Klausur;20192
474861;IL;182;3050;KL;Klausur;20192
474885;IL;182;3050;KL;Klausur;20192
474894;IL;182;3050;KL;Klausur;20192
474909;IL;182;3050;KL;Klausur;20192
474921;IL;182;3050;KL;Klausur;20192
474963;IL;182;3050;KL;Klausur;20192
474783;IL;132;4010;KL;Klausur;20192
474807;IL;132;4010;KL;Klausur;20192
475290;IL;132;4010;KL;Klausur;20192
474446;IL;132;4020;KL;Klausur;20192
474783;IL;132;4020;KL;Klausur;20192
474968;IL;132;4020;KL;Klausur;20192
475290;IL;132;4020;KL;Klausur;20192
474695;IL;132;4030;KL;Klausur;20192
474762;IL;132;4030;KL;Klausur;20192
474783;IL;132;4030;KL;Klausur;20192
474828;IL;132;4030;KL;Klausur;20192
474833;IL;132;4030;KL;Klausur;20192
475018;IL;132;4030;KL;Klausur;20192
475198;IL;132;4030;KL;Klausur;20192
474795;IL;132;4040;KL;Klausur;20192
475290;IL;132;4040;KL;Klausur;20192
474783;IL;132;4050;KL;Klausur;20192
475198;IL;132;6020;KL;Klausur;20192
474413;IL;132;7020;KL;Klausur;20192
474446;IL;132;7020;KL;Klausur;20192
474491;IL;132;7020;KL;Klausur;20192
474719;IL;132;7020;KL;Klausur;20192
474833;IL;132;7020;KL;Klausur;20192
474844;IL;132;7020;KL;Klausur;20192
474855;IL;132;7020;KL;Klausur;20192
474888;IL;132;7020;KL;Klausur;20192
474924;IL;132;7020;KL;Klausur;20192
474980;IL;132;7020;KL;Klausur;20192
475018;IL;132;7020;KL;Klausur;20192
475030;IL;132;7020;KL;Klausur;20192
475096;IL;132;7020;KL;Klausur;20192
475154;IL;132;7020;KL;Klausur;20192
475165;IL;132;7020;KL;Klausur;20192
475176;IL;132;7020;KL;Klausur;20192
475187;IL;132;7020;KL;Klausur;20192
475198;IL;132;7020;KL;Klausur;20192
475223;IL;132;7020;KL;Klausur;20192
474640;IL;132;17300;KL;Klausur;20192
475018;IL;132;17500;KL;Klausur;20192
475165;IL;132;17500;KL;Klausur;20192
258984;IM;172;1010;KL;Klausur;20192
259113;IM;172;1010;KL;Klausur;20192
259116;IM;172;1010;KL;Klausur;20192
259143;IM;172;1010;KL;Klausur;20192
1000560;IM;172;1010;KL;Klausur;20192
1000572;IM;172;1010;KL;Klausur;20192
1000573;IM;172;1010;KL;Klausur;20192
1000574;IM;172;1010;KL;Klausur;20192
1000580;IM;172;1010;KL;Klausur;20192
1000581;IM;172;1010;KL;Klausur;20192
1000582;IM;172;1010;KL;Klausur;20192
1000584;IM;172;1010;KL;Klausur;20192
1000587;IM;172;1010;KL;Klausur;20192
1000590;IM;172;1010;KL;Klausur;20192
1000591;IM;172;1010;KL;Klausur;20192
1000594;IM;172;1010;KL;Klausur;20192
1000641;IM;172;1010;KL;Klausur;20192
1000642;IM;172;1010;KL;Klausur;20192
1000649;IM;172;1010;KL;Klausur;20192
1000651;IM;172;1010;KL;Klausur;20192
1000654;IM;172;1010;KL;Klausur;20192
1000657;IM;172;1010;KL;Klausur;20192
1000659;IM;172;1010;KL;Klausur;20192
1000664;IM;172;1010;KL;Klausur;20192
1000665;IM;172;1010;KL;Klausur;20192
1000667;IM;172;1010;KL;Klausur;20192
1000668;IM;172;1010;KL;Klausur;20192
1000671;IM;172;1010;KL;Klausur;20192
1000672;IM;172;1010;KL;Klausur;20192
1000673;IM;172;1010;KL;Klausur;20192
259098;IM;172;1020;KL;Klausur;20192
259119;IM;172;1020;KL;Klausur;20192
259164;IM;172;1020;KL;Klausur;20192
259188;IM;172;1020;KL;Klausur;20192
1000556;IM;172;1020;KL;Klausur;20192
1000560;IM;172;1020;KL;Klausur;20192
1000563;IM;172;1020;KL;Klausur;20192
1000567;IM;172;1020;KL;Klausur;20192
1000572;IM;172;1020;KL;Klausur;20192
1000573;IM;172;1020;KL;Klausur;20192
1000574;IM;172;1020;KL;Klausur;20192
1000580;IM;172;1020;KL;Klausur;20192
1000581;IM;172;1020;KL;Klausur;20192
1000582;IM;172;1020;KL;Klausur;20192
1000583;IM;172;1020;KL;Klausur;20192
1000584;IM;172;1020;KL;Klausur;20192
1000585;IM;172;1020;KL;Klausur;20192
1000587;IM;172;1020;KL;Klausur;20192
1000588;IM;172;1020;KL;Klausur;20192
1000589;IM;172;1020;KL;Klausur;20192
1000590;IM;172;1020;KL;Klausur;20192
1000591;IM;172;1020;KL;Klausur;20192
1000592;IM;172;1020;KL;Klausur;20192
1000594;IM;172;1020;KL;Klausur;20192
1000595;IM;172;1020;KL;Klausur;20192
1000596;IM;172;1020;KL;Klausur;20192
1000597;IM;172;1020;KL;Klausur;20192
1000641;IM;172;1020;KL;Klausur;20192
1000642;IM;172;1020;KL;Klausur;20192
1000646;IM;172;1020;KL;Klausur;20192
1000649;IM;172;1020;KL;Klausur;20192
1000650;IM;172;1020;KL;Klausur;20192
1000651;IM;172;1020;KL;Klausur;20192
1000654;IM;172;1020;KL;Klausur;20192
1000657;IM;172;1020;KL;Klausur;20192
1000659;IM;172;1020;KL;Klausur;20192
1000661;IM;172;1020;KL;Klausur;20192
1000663;IM;172;1020;KL;Klausur;20192
1000664;IM;172;1020;KL;Klausur;20192
1000665;IM;172;1020;KL;Klausur;20192
1000666;IM;172;1020;KL;Klausur;20192
1000667;IM;172;1020;KL;Klausur;20192
1000668;IM;172;1020;KL;Klausur;20192
1000669;IM;172;1020;KL;Klausur;20192
1000671;IM;172;1020;KL;Klausur;20192
1000672;IM;172;1020;KL;Klausur;20192
1000673;IM;172;1020;KL;Klausur;20192
258951;IM;172;1040;KL;Klausur;20192
258984;IM;172;1040;KL;Klausur;20192
259005;IM;172;1040;KL;Klausur;20192
259068;IM;172;1040;KL;Klausur;20192
259092;IM;172;1040;KL;Klausur;20192
259116;IM;172;1040;KL;Klausur;20192
259143;IM;172;1040;KL;Klausur;20192
259155;IM;172;1040;KL;Klausur;20192
259161;IM;172;1040;KL;Klausur;20192
259164;IM;172;1040;KL;Klausur;20192
259176;IM;172;1040;KL;Klausur;20192
259191;IM;172;1040;KL;Klausur;20192
259197;IM;172;1040;KL;Klausur;20192
259209;IM;172;1040;KL;Klausur;20192
1000556;IM;172;1040;KL;Klausur;20192
1000560;IM;172;1040;KL;Klausur;20192
1000563;IM;172;1040;KL;Klausur;20192
1000567;IM;172;1040;KL;Klausur;20192
1000572;IM;172;1040;KL;Klausur;20192
1000573;IM;172;1040;KL;Klausur;20192
1000574;IM;172;1040;KL;Klausur;20192
1000580;IM;172;1040;KL;Klausur;20192
1000581;IM;172;1040;KL;Klausur;20192
1000582;IM;172;1040;KL;Klausur;20192
1000584;IM;172;1040;KL;Klausur;20192
1000585;IM;172;1040;KL;Klausur;20192
1000587;IM;172;1040;KL;Klausur;20192
1000588;IM;172;1040;KL;Klausur;20192
1000589;IM;172;1040;KL;Klausur;20192
1000590;IM;172;1040;KL;Klausur;20192
1000591;IM;172;1040;KL;Klausur;20192
1000592;IM;172;1040;KL;Klausur;20192
1000594;IM;172;1040;KL;Klausur;20192
1000595;IM;172;1040;KL;Klausur;20192
1000596;IM;172;1040;KL;Klausur;20192
1000597;IM;172;1040;KL;Klausur;20192
1000641;IM;172;1040;KL;Klausur;20192
1000642;IM;172;1040;KL;Klausur;20192
1000644;IM;172;1040;KL;Klausur;20192
1000646;IM;172;1040;KL;Klausur;20192
1000649;IM;172;1040;KL;Klausur;20192
1000650;IM;172;1040;KL;Klausur;20192
1000651;IM;172;1040;KL;Klausur;20192
1000654;IM;172;1040;KL;Klausur;20192
1000657;IM;172;1040;KL;Klausur;20192
1000659;IM;172;1040;KL;Klausur;20192
1000661;IM;172;1040;KL;Klausur;20192
1000663;IM;172;1040;KL;Klausur;20192
1000664;IM;172;1040;KL;Klausur;20192
1000665;IM;172;1040;KL;Klausur;20192
1000666;IM;172;1040;KL;Klausur;20192
1000667;IM;172;1040;KL;Klausur;20192
1000668;IM;172;1040;KL;Klausur;20192
1000671;IM;172;1040;KL;Klausur;20192
1000672;IM;172;1040;KL;Klausur;20192
1000673;IM;172;1040;KL;Klausur;20192
258870;IM;172;1050;KL;Klausur;20192
258984;IM;172;1050;KL;Klausur;20192
259005;IM;172;1050;KL;Klausur;20192
259164;IM;172;1050;KL;Klausur;20192
259173;IM;172;1050;KL;Klausur;20192
259188;IM;172;1050;KL;Klausur;20192
259206;IM;172;1050;KL;Klausur;20192
1000556;IM;172;1050;KL;Klausur;20192
1000560;IM;172;1050;KL;Klausur;20192
1000563;IM;172;1050;KL;Klausur;20192
1000567;IM;172;1050;KL;Klausur;20192
1000572;IM;172;1050;KL;Klausur;20192
1000573;IM;172;1050;KL;Klausur;20192
1000574;IM;172;1050;KL;Klausur;20192
1000580;IM;172;1050;KL;Klausur;20192
1000581;IM;172;1050;KL;Klausur;20192
1000582;IM;172;1050;KL;Klausur;20192
1000583;IM;172;1050;KL;Klausur;20192
1000584;IM;172;1050;KL;Klausur;20192
1000585;IM;172;1050;KL;Klausur;20192
1000587;IM;172;1050;KL;Klausur;20192
1000588;IM;172;1050;KL;Klausur;20192
1000589;IM;172;1050;KL;Klausur;20192
1000590;IM;172;1050;KL;Klausur;20192
1000591;IM;172;1050;KL;Klausur;20192
1000592;IM;172;1050;KL;Klausur;20192
1000594;IM;172;1050;KL;Klausur;20192
1000595;IM;172;1050;KL;Klausur;20192
1000596;IM;172;1050;KL;Klausur;20192
1000597;IM;172;1050;KL;Klausur;20192
1000641;IM;172;1050;KL;Klausur;20192
1000642;IM;172;1050;KL;Klausur;20192
1000646;IM;172;1050;KL;Klausur;20192
1000649;IM;172;1050;KL;Klausur;20192
1000650;IM;172;1050;KL;Klausur;20192
1000651;IM;172;1050;KL;Klausur;20192
1000654;IM;172;1050;KL;Klausur;20192
1000657;IM;172;1050;KL;Klausur;20192
1000659;IM;172;1050;KL;Klausur;20192
1000661;IM;172;1050;KL;Klausur;20192
1000663;IM;172;1050;KL;Klausur;20192
1000664;IM;172;1050;KL;Klausur;20192
1000665;IM;172;1050;KL;Klausur;20192
1000666;IM;172;1050;KL;Klausur;20192
1000667;IM;172;1050;KL;Klausur;20192
1000668;IM;172;1050;KL;Klausur;20192
1000669;IM;172;1050;KL;Klausur;20192
1000671;IM;172;1050;KL;Klausur;20192
1000672;IM;172;1050;KL;Klausur;20192
1000673;IM;172;1050;KL;Klausur;20192
258870;IM;172;1060;KL;Klausur;20192
258966;IM;172;1060;KL;Klausur;20192
258984;IM;172;1060;KL;Klausur;20192
258999;IM;172;1060;KL;Klausur;20192
259050;IM;172;1060;KL;Klausur;20192
259059;IM;172;1060;KL;Klausur;20192
259074;IM;172;1060;KL;Klausur;20192
259098;IM;172;1060;KL;Klausur;20192
259107;IM;172;1060;KL;Klausur;20192
259110;IM;172;1060;KL;Klausur;20192
259113;IM;172;1060;KL;Klausur;20192
259119;IM;172;1060;KL;Klausur;20192
259125;IM;172;1060;KL;Klausur;20192
259131;IM;172;1060;KL;Klausur;20192
259140;IM;172;1060;KL;Klausur;20192
259143;IM;172;1060;KL;Klausur;20192
259149;IM;172;1060;KL;Klausur;20192
259155;IM;172;1060;KL;Klausur;20192
259158;IM;172;1060;KL;Klausur;20192
259161;IM;172;1060;KL;Klausur;20192
259164;IM;172;1060;KL;Klausur;20192
259173;IM;172;1060;KL;Klausur;20192
259176;IM;172;1060;KL;Klausur;20192
259185;IM;172;1060;KL;Klausur;20192
259191;IM;172;1060;KL;Klausur;20192
259209;IM;172;1060;KL;Klausur;20192
259212;IM;172;1060;KL;Klausur;20192
1000047;IM;172;1060;KL;Klausur;20192
1000556;IM;172;1060;KL;Klausur;20192
1000560;IM;172;1060;KL;Klausur;20192
1000563;IM;172;1060;KL;Klausur;20192
1000567;IM;172;1060;KL;Klausur;20192
1000572;IM;172;1060;KL;Klausur;20192
1000573;IM;172;1060;KL;Klausur;20192
1000574;IM;172;1060;KL;Klausur;20192
1000580;IM;172;1060;KL;Klausur;20192
1000581;IM;172;1060;KL;Klausur;20192
1000582;IM;172;1060;KL;Klausur;20192
